date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2014-10-31,15/9-F-1 C,219.49491854166666,108.3718944680851,182.653271875,51.309790625,36.84164666666667,58.456375,8.233908958333334,652.3299999999999,50070.47,0.0,0.0
2014-11-01,15/9-F-1 C,219.78469291666667,108.36247833333333,183.32944708333332,50.91824458333333,36.455245833333336,51.983535208333336,7.83321,640.2,49047.96,0.0,0.0
2014-11-02,15/9-F-1 C,220.06557541666666,108.35317723404255,183.840129375,50.90593520833333,36.225446041666665,50.97238791666667,7.587975833333333,651.03,49771.51,0.0,0.0
2014-11-03,15/9-F-1 C,220.343435,108.34458291666667,184.31538604166667,50.93084979166667,36.028048958333336,54.662125625,7.379769166666667,623.62,45685.5,0.0,0.0
2014-11-04,15/9-F-1 C,220.48659291666667,108.340543125,184.59446666666668,50.89229104166667,35.89212625,58.737827708333334,7.242466041666667,595.36,45093.920000000006,0.0,0.0
2014-11-05,15/9-F-1 C,221.7877875,108.30330729166667,186.69130833333332,51.13204354166667,35.09647916666667,58.07886,6.445585833333333,594.78,44831.920000000006,0.0,0.0
2014-11-06,15/9-F-1 C,221.68578833333333,108.29361458333334,186.54387833333334,51.639753125,35.14191,54.915096875,6.485084583333333,602.4200000000001,45409.59,0.0,0.0
2014-11-07,15/9-F-1 C,220.0106675,108.35828145833334,183.52762020833333,50.84322375,36.483047291666665,56.35628729166667,7.915645416666667,596.52,45241.11000000001,0.0,0.0
2014-11-08,15/9-F-1 C,219.9932525,108.35708395833333,183.717356875,50.808165,36.275895625,53.551376041666664,7.820728125,613.95,45656.62,0.0,0.0
2014-11-09,15/9-F-1 C,220.47929020833334,108.34253395833333,184.66963645833334,50.800791875,35.80965375,53.34118770833334,7.389779375,615.53,45638.78,0.0,0.0
2014-11-10,15/9-F-1 C,222.46633104166668,108.28908319148937,188.07677604166668,51.7,34.389555,54.08902208333333,5.83816,607.3199999999999,46087.72,0.0,0.0
2014-11-11,15/9-F-1 C,219.97932229166668,108.35195895833333,183.48821666666666,51.69625333333333,36.491105625,60.33769125,8.044379166666667,626.05,46628.59,0.0,0.0
2014-11-12,15/9-F-1 C,219.18383979166666,108.37858541666667,182.73963291666666,51.636312708333335,36.444206875,59.226929166666665,7.996720625,613.19,46218.27,0.0,0.0
2014-11-13,15/9-F-1 C,220.275471875,108.34954270833333,184.88316833333334,51.605346041666664,35.392303541666664,58.757314375,6.95453125,602.81,45666.25,0.0,0.0
2014-11-14,15/9-F-1 C,220.87930020833332,108.32765375,185.65017270833334,51.584399166666664,35.2291275,58.249173125,6.792428125,602.22,45494.19999999999,0.0,0.0
2014-11-15,15/9-F-1 C,220.069,108.35316208333333,184.40892208333332,51.596816458333336,35.660077916666665,57.9962925,7.220033333333333,604.21,45840.44999999999,0.0,0.0
